,series,time_idx,value,date
71,131,71,5.951500000000003,2008-03-12
72,131,72,8.776700000000003,2008-03-13
73,131,73,8.5274,2008-03-14
74,131,74,9.261400000000004,2008-03-15
75,131,75,9.454800000000004,2008-03-16
76,131,76,8.141199999999998,2008-03-17
77,131,77,7.0452,2008-03-18
78,131,78,5.843499999999998,2008-03-19
79,131,79,7.238599999999997,2008-03-20
80,131,80,7.3397000000000014,2008-03-21
81,131,81,7.768200000000002,2008-03-22
82,131,82,31.6026,2008-03-23
83,131,83,7.449499999999999,2008-03-24
84,131,84,6.799600000000001,2008-03-25
85,131,85,5.9238,2008-03-26
86,131,86,6.802000000000001,2008-03-27
87,131,87,8.672,2008-03-28
88,131,88,8.166299999999998,2008-03-29
89,131,89,8.628599999999999,2008-03-30
90,131,90,7.993600000000002,2008-03-31
91,131,91,7.0226,2008-04-01
92,131,92,5.884800000000003,2008-04-02
93,131,93,8.076599999999997,2008-04-03
94,131,94,8.732100000000004,2008-04-04
95,131,95,8.4146,2008-04-05
96,131,96,10.241,2008-04-06
97,131,97,6.146799999999999,2008-04-07
98,131,98,4.777,2008-04-08
99,131,99,4.025400000000001,2008-04-09
100,131,100,5.593299999999998,2008-04-10
101,131,101,5.765699999999998,2008-04-11
102,131,102,5.873099999999999,2008-04-12
103,131,103,5.954600000000003,2008-04-13
104,131,104,6.146799999999999,2008-04-14
105,131,105,4.777,2008-04-15
106,131,106,4.025400000000001,2008-04-16
107,131,107,5.593299999999998,2008-04-17
108,131,108,5.765699999999998,2008-04-18
109,131,109,5.873099999999999,2008-04-19
110,131,110,5.954600000000003,2008-04-20
111,131,111,6.146799999999999,2008-04-21
112,131,112,4.777,2008-04-22
113,131,113,4.025400000000001,2008-04-23
114,131,114,5.593299999999998,2008-04-24
115,131,115,5.765699999999998,2008-04-25
116,131,116,5.873099999999999,2008-04-26
117,131,117,5.954600000000003,2008-04-27
118,131,118,6.146799999999999,2008-04-28
119,131,119,4.777,2008-04-29
120,131,120,4.025400000000001,2008-04-30
121,131,121,5.593299999999998,2008-05-01
122,131,122,5.765699999999998,2008-05-02
123,131,123,5.873099999999999,2008-05-03
124,131,124,5.954600000000003,2008-05-04
125,131,125,6.146799999999999,2008-05-05
126,131,126,4.777,2008-05-06
127,131,127,4.025400000000001,2008-05-07
128,131,128,5.593299999999998,2008-05-08
129,131,129,5.765699999999998,2008-05-09
130,131,130,5.873099999999999,2008-05-10
131,131,131,5.954600000000003,2008-05-11
132,131,132,6.146799999999999,2008-05-12
133,131,133,4.777,2008-05-13
134,131,134,4.025400000000001,2008-05-14
135,131,135,5.593299999999998,2008-05-15
136,131,136,5.765699999999998,2008-05-16
137,131,137,5.873099999999999,2008-05-17
138,131,138,8.7952,2008-05-18
139,131,139,6.146799999999999,2008-05-19
140,131,140,4.777,2008-05-20
141,131,141,4.025400000000001,2008-05-21
142,131,142,5.765699999999998,2008-05-22
143,131,143,5.873099999999999,2008-05-23
144,131,144,5.954600000000003,2008-05-24
145,131,145,6.146799999999999,2008-05-25
146,131,146,4.777,2008-05-26
147,131,147,4.025400000000001,2008-05-27
148,131,148,5.593299999999998,2008-05-28
149,131,149,5.765699999999998,2008-05-29
150,131,150,5.873099999999999,2008-05-30
151,131,151,5.954600000000003,2008-05-31
152,131,152,6.146799999999999,2008-06-01
153,131,153,4.777,2008-06-02
154,131,154,4.025400000000001,2008-06-03
155,131,155,5.593299999999998,2008-06-04
156,131,156,5.765699999999998,2008-06-05
157,131,157,5.873099999999999,2008-06-06
158,131,158,5.954600000000003,2008-06-07
159,131,159,6.146799999999999,2008-06-08
160,131,160,4.777,2008-06-09
161,131,161,4.025400000000001,2008-06-10
162,131,162,5.593299999999998,2008-06-11
163,131,163,5.765699999999998,2008-06-12
164,131,164,5.873099999999999,2008-06-13
165,131,165,5.954600000000003,2008-06-14
166,131,166,6.146799999999999,2008-06-15
167,131,167,4.777,2008-06-16
168,131,168,4.025400000000001,2008-06-17
169,131,169,5.593299999999998,2008-06-18
170,131,170,5.765699999999998,2008-06-19
171,131,171,5.873099999999999,2008-06-20
172,131,172,5.954600000000003,2008-06-21
173,131,173,6.146799999999999,2008-06-22
174,131,174,4.777,2008-06-23
175,131,175,4.025400000000001,2008-06-24
176,131,176,5.593299999999998,2008-06-25
177,131,177,5.765699999999998,2008-06-26
178,131,178,5.873099999999999,2008-06-27
179,131,179,5.954600000000003,2008-06-28
180,131,180,4.777,2008-06-29
181,131,181,4.025400000000001,2008-06-30
182,131,182,5.593299999999998,2008-07-01
183,131,183,5.765699999999998,2008-07-02
184,131,184,5.873099999999999,2008-07-03
185,131,185,5.954600000000003,2008-07-04
186,131,186,6.146799999999999,2008-07-05
187,131,187,4.777,2008-07-06
188,131,188,4.025400000000001,2008-07-07
189,131,189,5.593299999999998,2008-07-08
190,131,190,5.765699999999998,2008-07-09
191,131,191,4.904399999999998,2008-07-10
192,131,192,4.980500000000003,2008-07-11
193,131,193,5.126899999999997,2008-07-12
194,131,194,3.9838,2008-07-13
195,131,195,3.4869000000000003,2008-07-14
196,131,196,4.7128000000000005,2008-07-15
197,131,197,4.774900000000001,2008-07-16
198,131,198,4.904399999999998,2008-07-17
199,131,199,4.980500000000003,2008-07-18
200,131,200,5.126899999999997,2008-07-19
201,131,201,3.9838,2008-07-20
202,131,202,3.4869000000000003,2008-07-21
203,131,203,4.7128000000000005,2008-07-22
204,131,204,4.774900000000001,2008-07-23
205,131,205,4.904399999999998,2008-07-24
206,131,206,4.980500000000003,2008-07-25
207,131,207,5.126899999999997,2008-07-26
208,131,208,3.9838,2008-07-27
209,131,209,3.4869000000000003,2008-07-28
210,131,210,4.7128000000000005,2008-07-29
211,131,211,4.774900000000001,2008-07-30
212,131,212,4.904399999999998,2008-07-31
213,131,213,4.980500000000003,2008-08-01
214,131,214,5.126899999999997,2008-08-02
215,131,215,3.9838,2008-08-03
216,131,216,3.4869000000000003,2008-08-04
217,131,217,4.7128000000000005,2008-08-05
218,131,218,4.774900000000001,2008-08-06
219,131,219,4.904399999999998,2008-08-07
220,131,220,4.980500000000003,2008-08-08
221,131,221,5.126899999999997,2008-08-09
222,131,222,3.9838,2008-08-10
223,131,223,3.4869000000000003,2008-08-11
224,131,224,4.7128000000000005,2008-08-12
225,131,225,4.774900000000001,2008-08-13
226,131,226,4.904399999999998,2008-08-14
227,131,227,4.980500000000003,2008-08-15
228,131,228,5.126899999999997,2008-08-16
229,131,229,3.9838,2008-08-17
230,131,230,3.4869000000000003,2008-08-18
231,131,231,4.7128000000000005,2008-08-19
232,131,232,4.774900000000001,2008-08-20
233,131,233,4.904399999999998,2008-08-21
234,131,234,4.980500000000003,2008-08-22
235,131,235,5.126899999999997,2008-08-23
236,131,236,3.9838,2008-08-24
237,131,237,3.4869000000000003,2008-08-25
238,131,238,4.774900000000001,2008-08-26
239,131,239,4.904399999999998,2008-08-27
240,131,240,4.980500000000003,2008-08-28
241,131,241,5.126899999999997,2008-08-29
242,131,242,3.9838,2008-08-30
243,131,243,3.4869000000000003,2008-08-31
244,131,244,4.7128000000000005,2008-09-01
245,131,245,4.774900000000001,2008-09-02
246,131,246,4.904399999999998,2008-09-03
247,131,247,4.980500000000003,2008-09-04
248,131,248,5.126899999999997,2008-09-05
249,131,249,3.9838,2008-09-06
250,131,250,3.4869000000000003,2008-09-07
251,131,251,4.7128000000000005,2008-09-08
252,131,252,4.774900000000001,2008-09-09
253,131,253,4.904399999999998,2008-09-10
254,131,254,4.980500000000003,2008-09-11
255,131,255,5.126899999999997,2008-09-12
256,131,256,3.9838,2008-09-13
257,131,257,3.4869000000000003,2008-09-14
258,131,258,4.7128000000000005,2008-09-15
259,131,259,4.774900000000001,2008-09-16
260,131,260,4.904399999999998,2008-09-17
261,131,261,4.980500000000003,2008-09-18
262,131,262,5.126899999999997,2008-09-19
263,131,263,3.9838,2008-09-20
264,131,264,3.4869000000000003,2008-09-21
265,131,265,4.7128000000000005,2008-09-22
266,131,266,4.774900000000001,2008-09-23
267,131,267,7.726399999999996,2008-09-24
268,131,268,8.2162,2008-09-25
269,131,269,7.422900000000001,2008-09-26
270,131,270,5.235400000000002,2008-09-27
271,131,271,4.868099999999998,2008-09-28
272,131,272,8.629699999999998,2008-09-29
273,131,273,8.7203,2008-09-30
274,131,274,8.695599999999999,2008-10-01
275,131,275,9.8885,2008-10-02
276,131,276,9.199,2008-10-03
277,131,277,6.231,2008-10-04
278,131,278,5.267799999999999,2008-10-05
279,131,279,8.551200000000005,2008-10-06
280,131,280,8.635600000000007,2008-10-07
281,131,281,9.097400000000004,2008-10-08
282,131,282,9.312900000000004,2008-10-09
283,131,283,7.664999999999998,2008-10-10
284,131,284,4.198200000000001,2008-10-11
285,131,285,3.0100999999999987,2008-10-12
286,131,286,3.340500000000001,2008-10-13
287,131,287,3.609399999999998,2008-10-14
288,131,288,4.654399999999999,2008-10-15
289,131,289,6.8516,2008-10-16
290,131,290,3.899000000000001,2008-10-17
291,131,291,3.310900000000002,2008-10-18
292,131,292,7.521099999999999,2008-10-19
293,131,293,5.7181000000000015,2008-10-20
294,131,294,6.1412,2008-10-21
295,131,295,6.147399999999999,2008-10-22
296,131,296,6.277599999999998,2008-10-23
297,131,297,4.244500000000001,2008-10-24
298,131,298,2.9973000000000005,2008-10-25
299,131,299,5.703599999999998,2008-10-26
300,131,300,6.295099999999999,2008-10-27
301,131,301,7.178000000000002,2008-10-28
302,131,302,7.627899999999999,2008-10-29
303,131,303,6.101199999999999,2008-10-30
304,131,304,4.278599999999999,2008-10-31
305,131,305,3.3969,2008-11-01
306,131,306,5.695300000000001,2008-11-02
307,131,307,5.9033000000000015,2008-11-03
308,131,308,6.701899999999999,2008-11-04
309,131,309,6.752899999999998,2008-11-05
310,131,310,6.158900000000001,2008-11-06
311,131,311,4.182700000000001,2008-11-07
312,131,312,3.167400000000002,2008-11-08
313,131,313,5.4405,2008-11-09
314,131,314,6.1455,2008-11-10
315,131,315,5.5432,2008-11-11
316,131,316,5.247999999999998,2008-11-12
317,131,317,4.102500000000001,2008-11-13
318,131,318,2.9140999999999995,2008-11-14
319,131,319,5.0711,2008-11-15
320,131,320,5.674599999999998,2008-11-16
321,131,321,6.0668000000000015,2008-11-17
322,131,322,6.306599999999999,2008-11-18
323,131,323,6.4062,2008-11-19
324,131,324,4.391800000000002,2008-11-20
325,131,325,3.505,2008-11-21
326,131,326,5.770600000000001,2008-11-22
327,131,327,5.967199999999998,2008-11-23
328,131,328,6.9658,2008-11-24
329,131,329,10.0698,2008-11-25
330,131,330,8.396000000000003,2008-11-26
331,131,331,7.361,2008-11-27
332,131,332,8.247700000000002,2008-11-28
333,131,333,10.315600000000002,2008-11-29
334,131,334,8.8633,2008-11-30
335,131,335,9.4632,2008-12-01
336,131,336,8.0253,2008-12-02
337,131,337,7.125600000000003,2008-12-03
338,131,338,5.951500000000003,2008-12-04
339,131,339,8.776700000000003,2008-12-05
340,131,340,8.5274,2008-12-06
341,131,341,9.261400000000004,2008-12-07
342,131,342,9.454800000000004,2008-12-08
343,131,343,8.141199999999998,2008-12-09
344,131,344,7.0452,2008-12-10
345,131,345,5.843499999999998,2008-12-11
346,131,346,7.238599999999997,2008-12-12
347,131,347,7.3397000000000014,2008-12-13
348,131,348,7.768200000000002,2008-12-14
349,131,349,31.6026,2008-12-15
350,131,350,7.449499999999999,2008-12-16
351,131,351,6.799600000000001,2008-12-17
352,131,352,5.9238,2008-12-18
353,131,353,6.802000000000001,2008-12-19
354,131,354,8.672,2008-12-20
355,131,355,8.166299999999998,2008-12-21
356,131,356,8.628599999999999,2008-12-22
357,131,357,7.993600000000002,2008-12-23
358,131,358,7.0226,2008-12-24
359,131,359,5.884800000000003,2008-12-25
360,131,360,8.076599999999997,2008-12-26
361,131,361,8.732100000000004,2008-12-27
362,131,362,8.4146,2008-12-28
363,131,363,10.241,2008-12-29
364,131,364,6.146799999999999,2008-12-30
365,131,365,4.777,2008-12-31
0,132,0,8.020500000000002,2008-01-01
1,132,1,7.766600000000002,2008-01-02
2,132,2,7.263499999999999,2008-01-03
3,132,3,5.311900000000003,2008-01-04
4,132,4,4.487800000000001,2008-01-05
5,132,5,8.816100000000002,2008-01-06
6,132,6,8.457100000000002,2008-01-07
7,132,7,7.4197000000000015,2008-01-08
8,132,8,8.290800000000003,2008-01-09
9,132,9,8.667200000000003,2008-01-10
10,132,10,6.012699999999998,2008-01-11
11,132,11,5.009399999999999,2008-01-12
12,132,12,8.3156,2008-01-13
13,132,13,7.766199999999998,2008-01-14
14,132,14,8.424899999999992,2008-01-15
15,132,15,9.333799999999991,2008-01-16
16,132,16,14.8021,2008-01-17
17,132,17,9.406400000000003,2008-01-18
18,132,18,7.414599999999998,2008-01-19
19,132,19,10.483299999999996,2008-01-20
20,132,20,10.697300000000004,2008-01-21
21,132,21,10.615600000000002,2008-01-22
22,132,22,10.9965,2008-01-23
23,132,23,9.139399999999997,2008-01-24
24,132,24,7.221700000000001,2008-01-25
25,132,25,10.222799999999998,2008-01-26
26,132,26,9.531100000000004,2008-01-27
27,132,27,10.294599999999996,2008-01-28
28,132,28,11.014099999999994,2008-01-29
29,132,29,11.217800000000004,2008-01-30
30,132,30,8.9593,2008-01-31
31,132,31,6.921499999999998,2008-02-01
32,132,32,10.1826,2008-02-02
33,132,33,10.39919999999999,2008-02-03
34,132,34,10.841100000000004,2008-02-04
35,132,35,10.821599999999997,2008-02-05
36,132,36,11.130699999999996,2008-02-06
37,132,37,9.5583,2008-02-07
38,132,38,7.843999999999997,2008-02-08
39,132,39,10.182899999999997,2008-02-09
40,132,40,10.524200000000004,2008-02-10
41,132,41,10.964499999999996,2008-02-11
42,132,42,11.091200000000002,2008-02-12
43,132,43,11.490099999999998,2008-02-13
44,132,44,9.465800000000002,2008-02-14
45,132,45,7.8545,2008-02-15
46,132,46,10.422999999999998,2008-02-16
47,132,47,10.660699999999997,2008-02-17
48,132,48,10.877299999999996,2008-02-18
49,132,49,11.035000000000004,2008-02-19
50,132,50,8.625699999999993,2008-02-20
51,132,51,7.052500000000001,2008-02-21
52,132,52,10.277300000000006,2008-02-22
53,132,53,10.375999999999994,2008-02-23
54,132,54,10.740499999999995,2008-02-24
55,132,55,12.668000000000006,2008-02-25
56,132,56,11.737800000000002,2008-02-26
57,132,57,9.6893,2008-02-27
58,132,58,7.830899999999995,2008-02-28
59,132,59,10.2084,2008-02-29
60,132,60,11.0973,2008-03-01
61,132,61,8.391600000000002,2008-03-02
62,132,62,12.827399999999995,2008-03-03
63,132,63,12.552399999999995,2008-03-04
64,132,64,8.171000000000001,2008-03-05
65,132,65,12.062300000000006,2008-03-06
66,132,66,12.258300000000002,2008-03-07
67,132,67,12.8935,2008-03-08
68,132,68,12.344200000000004,2008-03-09
69,132,69,12.902500000000003,2008-03-10
70,132,70,8.567300000000001,2008-03-11
71,132,71,7.484500000000001,2008-03-12
72,132,72,12.093399999999992,2008-03-13
73,132,73,12.375199999999998,2008-03-14
74,132,74,12.3067,2008-03-15
75,132,75,12.5483,2008-03-16
76,132,76,11.971400000000004,2008-03-17
77,132,77,7.970499999999999,2008-03-18
78,132,78,7.4197000000000015,2008-03-19
79,132,79,11.6191,2008-03-20
80,132,80,12.3031,2008-03-21
81,132,81,12.371800000000004,2008-03-22
82,132,82,12.418899999999995,2008-03-23
83,132,83,12.085999999999997,2008-03-24
84,132,84,8.128,2008-03-25
85,132,85,7.371199999999998,2008-03-26
86,132,86,11.744599999999991,2008-03-27
87,132,87,11.477199999999998,2008-03-28
88,132,88,12.190999999999995,2008-03-29
89,132,89,12.358799999999995,2008-03-30
90,132,90,12.39,2008-03-31
91,132,91,8.306,2008-04-01
92,132,92,7.066499999999999,2008-04-02
93,132,93,12.029599999999997,2008-04-03
94,132,94,12.041799999999997,2008-04-04
95,132,95,12.3265,2008-04-05
96,132,96,12.369199999999998,2008-04-06
97,132,97,11.770200000000006,2008-04-07
98,132,98,7.364199999999998,2008-04-08
99,132,99,5.725600000000001,2008-04-09
100,132,100,10.953600000000003,2008-04-10
101,132,101,11.881499999999996,2008-04-11
102,132,102,10.608399999999996,2008-04-12
103,132,103,10.187800000000005,2008-04-13
104,132,104,11.735899999999996,2008-04-14
105,132,105,7.374200000000001,2008-04-15
106,132,106,5.8794,2008-04-16
107,132,107,9.100499999999997,2008-04-17
108,132,108,9.7326,2008-04-18
109,132,109,10.713900000000006,2008-04-19
110,132,110,11.4815,2008-04-20
111,132,111,10.972300000000004,2008-04-21
112,132,112,7.214500000000001,2008-04-22
113,132,113,5.941599999999998,2008-04-23
114,132,114,8.939399999999997,2008-04-24
115,132,115,10.752399999999998,2008-04-25
116,132,116,10.744,2008-04-26
117,132,117,10.618799999999991,2008-04-27
118,132,118,9.7021,2008-04-28
119,132,119,7.326499999999999,2008-04-29
120,132,120,5.976600000000001,2008-04-30
121,132,121,9.882199999999996,2008-05-01
122,132,122,9.564600000000002,2008-05-02
123,132,123,9.719499999999998,2008-05-03
124,132,124,13.176599999999992,2008-05-04
125,132,125,10.336700000000004,2008-05-05
126,132,126,7.551299999999997,2008-05-06
127,132,127,6.417399999999994,2008-05-07
128,132,128,9.528100000000004,2008-05-08
129,132,129,9.8036,2008-05-09
130,132,130,12.8921,2008-05-10
131,132,131,11.2901,2008-05-11
132,132,132,10.4764,2008-05-12
133,132,133,7.363300000000002,2008-05-13
134,132,134,5.822200000000001,2008-05-14
135,132,135,8.9934,2008-05-15
136,132,136,12.538600000000002,2008-05-16
137,132,137,13.420600000000002,2008-05-17
138,132,138,11.8967,2008-05-18
139,132,139,10.0406,2008-05-19
140,132,140,6.9495,2008-05-20
141,132,141,5.716900000000002,2008-05-21
142,132,142,9.5366,2008-05-22
143,132,143,10.797100000000006,2008-05-23
144,132,144,11.427799999999994,2008-05-24
145,132,145,10.494,2008-05-25
146,132,146,7.313300000000001,2008-05-26
147,132,147,5.882199999999998,2008-05-27
148,132,148,9.437200000000004,2008-05-28
149,132,149,9.817800000000002,2008-05-29
150,132,150,10.712599999999998,2008-05-30
151,132,151,10.736099999999997,2008-05-31
152,132,152,12.422499999999994,2008-06-01
153,132,153,7.586599999999999,2008-06-02
154,132,154,5.874899999999997,2008-06-03
155,132,155,10.499199999999998,2008-06-04
156,132,156,11.540699999999996,2008-06-05
157,132,157,14.739099999999995,2008-06-06
158,132,158,12.310700000000008,2008-06-07
159,132,159,10.501299999999995,2008-06-08
160,132,160,7.724200000000001,2008-06-09
161,132,161,6.260299999999998,2008-06-10
162,132,162,9.3286,2008-06-11
163,132,163,10.555500000000002,2008-06-12
164,132,164,10.5502,2008-06-13
165,132,165,10.0099,2008-06-14
166,132,166,9.921999999999995,2008-06-15
167,132,167,7.384699999999997,2008-06-16
168,132,168,6.023,2008-06-17
169,132,169,9.102200000000003,2008-06-18
170,132,170,9.379100000000005,2008-06-19
171,132,171,10.958600000000002,2008-06-20
172,132,172,13.1244,2008-06-21
173,132,173,10.009199999999998,2008-06-22
174,132,174,7.2482000000000015,2008-06-23
175,132,175,5.732199999999999,2008-06-24
176,132,176,8.9782,2008-06-25
177,132,177,10.9881,2008-06-26
178,132,178,10.874199999999997,2008-06-27
179,132,179,11.997699999999996,2008-06-28
180,132,180,5.9765,2008-06-29
181,132,181,5.263499999999998,2008-06-30
182,132,182,8.450600000000001,2008-07-01
183,132,183,9.521399999999996,2008-07-02
184,132,184,10.754,2008-07-03
185,132,185,9.570999999999996,2008-07-04
186,132,186,9.480500000000005,2008-07-05
187,132,187,7.1727,2008-07-06
188,132,188,5.847700000000002,2008-07-07
189,132,189,9.2183,2008-07-08
190,132,190,10.331999999999995,2008-07-09
191,132,191,10.3501,2008-07-10
192,132,192,12.790000000000004,2008-07-11
193,132,193,9.979700000000005,2008-07-12
194,132,194,7.455099999999999,2008-07-13
195,132,195,6.033400000000002,2008-07-14
196,132,196,8.9488,2008-07-15
197,132,197,9.544399999999996,2008-07-16
198,132,198,10.485199999999995,2008-07-17
199,132,199,11.005499999999998,2008-07-18
200,132,200,10.301099999999996,2008-07-19
201,132,201,7.354099999999999,2008-07-20
202,132,202,9.412200000000002,2008-07-21
203,132,203,8.874400000000003,2008-07-22
204,132,204,9.331999999999995,2008-07-23
205,132,205,9.7267,2008-07-24
206,132,206,10.8432,2008-07-25
207,132,207,11.086899999999996,2008-07-26
208,132,208,7.102200000000002,2008-07-27
209,132,209,5.7753000000000005,2008-07-28
210,132,210,8.653099999999997,2008-07-29
211,132,211,9.115299999999996,2008-07-30
212,132,212,9.388700000000002,2008-07-31
213,132,213,11.696600000000002,2008-08-01
214,132,214,12.60129999999999,2008-08-02
215,132,215,7.223999999999994,2008-08-03
216,132,216,5.7997,2008-08-04
217,132,217,8.732500000000003,2008-08-05
218,132,218,9.6759,2008-08-06
219,132,219,9.384999999999993,2008-08-07
220,132,220,10.248900000000004,2008-08-08
221,132,221,11.5334,2008-08-09
222,132,222,7.561200000000003,2008-08-10
223,132,223,6.0906,2008-08-11
224,132,224,8.781,2008-08-12
225,132,225,9.6366,2008-08-13
226,132,226,11.615099999999998,2008-08-14
227,132,227,12.1532,2008-08-15
228,132,228,11.4007,2008-08-16
229,132,229,7.597699999999999,2008-08-17
230,132,230,6.209000000000001,2008-08-18
231,132,231,9.116799999999998,2008-08-19
232,132,232,10.094900000000004,2008-08-20
233,132,233,9.7343,2008-08-21
234,132,234,10.343399999999995,2008-08-22
235,132,235,11.075399999999998,2008-08-23
236,132,236,7.141799999999998,2008-08-24
237,132,237,5.831999999999999,2008-08-25
238,132,238,9.187699999999998,2008-08-26
239,132,239,10.1877,2008-08-27
240,132,240,9.867600000000005,2008-08-28
241,132,241,9.7664,2008-08-29
242,132,242,7.257100000000001,2008-08-30
243,132,243,5.567799999999999,2008-08-31
244,132,244,8.845799999999995,2008-09-01
245,132,245,10.324999999999996,2008-09-02
246,132,246,10.507200000000005,2008-09-03
247,132,247,9.992200000000004,2008-09-04
248,132,248,10.5868,2008-09-05
249,132,249,7.394800000000004,2008-09-06
250,132,250,5.711600000000001,2008-09-07
251,132,251,8.929599999999997,2008-09-08
252,132,252,9.8044,2008-09-09
253,132,253,9.658000000000005,2008-09-10
254,132,254,11.174499999999998,2008-09-11
255,132,255,11.989500000000003,2008-09-12
256,132,256,7.450799999999999,2008-09-13
257,132,257,5.826500000000001,2008-09-14
258,132,258,9.061,2008-09-15
259,132,259,9.670100000000009,2008-09-16
260,132,260,11.3546,2008-09-17
261,132,261,10.594200000000004,2008-09-18
262,132,262,12.166400000000005,2008-09-19
263,132,263,7.375700000000003,2008-09-20
264,132,264,6.1485,2008-09-21
265,132,265,9.037999999999997,2008-09-22
266,132,266,9.5487,2008-09-23
267,132,267,8.020500000000002,2008-09-24
268,132,268,7.766600000000002,2008-09-25
269,132,269,7.263499999999999,2008-09-26
270,132,270,5.311900000000003,2008-09-27
271,132,271,4.487800000000001,2008-09-28
272,132,272,8.816100000000002,2008-09-29
273,132,273,8.457100000000002,2008-09-30
274,132,274,7.4197000000000015,2008-10-01
275,132,275,8.290800000000003,2008-10-02
276,132,276,8.667200000000003,2008-10-03
277,132,277,6.012699999999998,2008-10-04
278,132,278,5.009399999999999,2008-10-05
279,132,279,8.3156,2008-10-06
280,132,280,7.766199999999998,2008-10-07
281,132,281,8.424899999999992,2008-10-08
282,132,282,9.333799999999991,2008-10-09
283,132,283,14.8021,2008-10-10
284,132,284,9.406400000000003,2008-10-11
285,132,285,7.414599999999998,2008-10-12
286,132,286,10.483299999999996,2008-10-13
287,132,287,10.697300000000004,2008-10-14
288,132,288,10.615600000000002,2008-10-15
289,132,289,10.9965,2008-10-16
290,132,290,9.139399999999997,2008-10-17
291,132,291,7.221700000000001,2008-10-18
292,132,292,10.222799999999998,2008-10-19
293,132,293,9.531100000000004,2008-10-20
294,132,294,10.294599999999996,2008-10-21
295,132,295,11.014099999999994,2008-10-22
296,132,296,11.217800000000004,2008-10-23
297,132,297,8.9593,2008-10-24
298,132,298,6.921499999999998,2008-10-25
299,132,299,10.1826,2008-10-26
300,132,300,10.39919999999999,2008-10-27
301,132,301,10.841100000000004,2008-10-28
302,132,302,10.821599999999997,2008-10-29
303,132,303,11.130699999999996,2008-10-30
304,132,304,9.5583,2008-10-31
305,132,305,7.843999999999997,2008-11-01
306,132,306,10.182899999999997,2008-11-02
307,132,307,10.524200000000004,2008-11-03
308,132,308,10.964499999999996,2008-11-04
309,132,309,11.091200000000002,2008-11-05
310,132,310,11.490099999999998,2008-11-06
311,132,311,9.465800000000002,2008-11-07
312,132,312,7.8545,2008-11-08
313,132,313,10.422999999999998,2008-11-09
314,132,314,10.660699999999997,2008-11-10
315,132,315,10.877299999999996,2008-11-11
316,132,316,11.035000000000004,2008-11-12
317,132,317,8.625699999999993,2008-11-13
318,132,318,7.052500000000001,2008-11-14
319,132,319,10.277300000000006,2008-11-15
320,132,320,10.375999999999994,2008-11-16
321,132,321,10.740499999999995,2008-11-17
322,132,322,12.668000000000006,2008-11-18
323,132,323,11.737800000000002,2008-11-19
324,132,324,9.6893,2008-11-20
325,132,325,7.830899999999995,2008-11-21
326,132,326,10.2084,2008-11-22
327,132,327,11.0973,2008-11-23
328,132,328,8.391600000000002,2008-11-24
329,132,329,12.827399999999995,2008-11-25
330,132,330,12.552399999999995,2008-11-26
331,132,331,8.171000000000001,2008-11-27
332,132,332,12.062300000000006,2008-11-28
333,132,333,12.258300000000002,2008-11-29
334,132,334,12.8935,2008-11-30
335,132,335,12.344200000000004,2008-12-01
336,132,336,12.902500000000003,2008-12-02
337,132,337,8.567300000000001,2008-12-03
338,132,338,7.484500000000001,2008-12-04
339,132,339,12.093399999999992,2008-12-05
340,132,340,12.375199999999998,2008-12-06
341,132,341,12.3067,2008-12-07
342,132,342,12.5483,2008-12-08
343,132,343,11.971400000000004,2008-12-09
344,132,344,7.970499999999999,2008-12-10
345,132,345,7.4197000000000015,2008-12-11
346,132,346,11.6191,2008-12-12
347,132,347,12.3031,2008-12-13
348,132,348,12.371800000000004,2008-12-14
349,132,349,12.418899999999995,2008-12-15
350,132,350,12.085999999999997,2008-12-16
351,132,351,8.128,2008-12-17
352,132,352,7.371199999999998,2008-12-18
353,132,353,11.744599999999991,2008-12-19
354,132,354,11.477199999999998,2008-12-20
355,132,355,12.190999999999995,2008-12-21
356,132,356,12.358799999999995,2008-12-22
357,132,357,12.39,2008-12-23
358,132,358,8.306,2008-12-24
359,132,359,7.066499999999999,2008-12-25
360,132,360,12.029599999999997,2008-12-26
361,132,361,12.041799999999997,2008-12-27
362,132,362,12.3265,2008-12-28
363,132,363,12.369199999999998,2008-12-29
364,132,364,11.770200000000006,2008-12-30
365,132,365,7.364199999999998,2008-12-31
0,133,0,7.7291,2008-01-01
1,133,1,8.582799999999999,2008-01-02
2,133,2,7.861199999999998,2008-01-03
3,133,3,4.589100000000002,2008-01-04
4,133,4,3.9468,2008-01-05
5,133,5,9.6769,2008-01-06
6,133,6,9.301399999999996,2008-01-07
7,133,7,9.2064,2008-01-08
8,133,8,9.230300000000003,2008-01-09
9,133,9,9.530499999999998,2008-01-10
10,133,10,5.169599999999999,2008-01-11
11,133,11,4.442,2008-01-12
12,133,12,9.4501,2008-01-13
13,133,13,10.7423,2008-01-14
14,133,14,11.1373,2008-01-15
15,133,15,11.371999999999993,2008-01-16
16,133,16,7.285000000000002,2008-01-17
17,133,17,5.233800000000001,2008-01-18
18,133,18,4.339500000000002,2008-01-19
19,133,19,10.3594,2008-01-20
20,133,20,9.721000000000004,2008-01-21
21,133,21,10.3356,2008-01-22
22,133,22,10.667200000000005,2008-01-23
23,133,23,5.255800000000002,2008-01-24
24,133,24,4.5908000000000015,2008-01-25
25,133,25,10.237900000000002,2008-01-26
26,133,26,9.612199999999998,2008-01-27
